Gene	Probe_ID	MCF7__biological_rep1	MCF7__biological_rep2	MCF7__biological_rep3	MCF7_silenced_Estrogen_receptor__biological_rep1	MCF7_silenced_Estrogen_receptor__biological_rep2	MCF7_silenced_Estrogen_receptor__biological_rep3
SORCS1	1556891_at,228194_s_at	4.547825	4.40657	4.486975	4.328325	4.393845	4.311435
SORCS2	228720_at	5.22609	5.17696	4.98292	4.8675	5.20373	5.16349
SORCS3	215522_at	3.91446	3.91593	3.92691	3.73467	3.76122	3.74401
SORCS3-AS1	237425_at	5.56265	5.32333	5.79	5.32364	5.39763	5.45944
SORD	201562_s_at,201563_at,230782_at	9.14717	9.12058666666667	9.01605333333333	9.32286666666667	9.22912666666667	9.29312666666667
SORL1	203509_at,212560_at,230707_at	8.05284666666667	7.96278333333333	7.99082666666667	6.11149666666667	6.03974	6.14984333333333
SORT1	212797_at,212807_s_at,224818_at	8.63671	8.71320666666667	8.49947333333333	8.28093	8.11546666666667	8.16851333333333
SOS1	1557354_at,212777_at,212780_at,227426_at,230337_at	7.299044	7.437014	7.318506	6.620816	6.560832	6.562822
SOS1-IT1	229261_at	5.43515	5.88007	5.8239	4.79634	5.16191	5.00135
SOS2	211665_s_at,212870_at,217575_s_at,217576_x_at,217644_s_at,238830_at	6.088985	6.247	6.14353666666667	7.03227	7.22449666666667	7.07797166666667
SOST	223869_at	3.96159	4.19941	4.21582	4.16919	4.13936	4.04141
SOSTDC1	213456_at	5.05935	5.25375	5.29465	5.25206	5.03195	5.18999
SOWAHA	230238_at	5.11641	5.16246	5.18609	4.54545	4.57039	4.72698
SOWAHC	219496_at,227034_at	9.349705	9.29421	9.286755	9.76608	9.418755	9.63905
SOX1	208533_at,230982_at,237472_at	4.92078	5.05256666666667	4.88338	4.96507666666667	5.00900333333333	5.01953666666667
SOX10	209842_at,209843_s_at	5.960725	5.829875	5.922185	5.719575	5.848545	5.81639
SOX11	204913_s_at,204914_s_at,204915_s_at	4.29872333333333	4.24350666666667	4.28529666666667	4.24057333333333	4.21889	4.23632333333333
SOX12	204432_at,228358_at	7.16846	7.34857	7.129715	6.670445	6.81871	6.824275
SOX13	1569111_at,209736_at,38918_at	7.28969	7.30228666666667	7.22905	6.03070666666667	6.29557333333333	6.36482333333333
SOX14	208574_at	4.05705	4.3073	4.37921	4.07158	4.11862	4.25989
SOX15	206122_at,217040_x_at	6.117545	6.08956	6.189475	6.33718	6.35815	6.272685
SOX17	219993_at,230943_at	4.756565	4.590855	4.71299	4.472135	4.63899	4.48377
SOX18	219568_x_at	4.94886	4.95873	4.72207	4.20516	4.32387	4.12604
SOX2	213721_at,213722_at,214178_s_at,228038_at	6.48933	6.5715575	6.51266	4.78661	4.9834	4.86164
SOX2-OT	231898_x_at	4.08557	3.98981	4.08822	4.04023	4.03138	3.73197
SOX21	208468_at	5.30377	5.09653	4.79436	4.88318	5.08819	5.14953
SOX21-AS1	237885_at	4.09318	4.25009	4.24459	4.43531	4.23105	4.08388
SOX3	1553802_a_at,214633_at	5.91406	5.964775	6.003865	5.02212	5.159695	5.231075
SOX30	1559235_a_at,207678_s_at	4.46408	4.497765	4.433535	4.28905	4.542545	4.38808
SOX4	1567906_at,201416_at,201417_at,201418_s_at,213665_at,213668_s_at	7.68547833333333	7.82927333333333	7.754415	6.46986166666667	6.4678	6.39197666666667
SOX5	1569638_at,207336_at,238009_at,238285_at	4.6994875	4.63705	4.5790225	4.896995	4.812835	4.8212125
SOX5P1	216561_x_at	4.15468	4.08191	4.28357	4.0983	4.26619	4.15269
SOX6	1563454_at,1570486_at,223865_at,224178_s_at,227497_at,227498_at,228214_at,235526_at	4.93614625	4.879975	4.88621375	5.02940125	4.94266875	4.98072625
SOX7	224013_s_at,228698_at	4.457645	4.522295	4.3743	4.40891	4.37556	4.577225
SOX8	226913_s_at	4.52049	4.64386	4.68794	3.9811	4.31074	4.3003
SOX9	202935_s_at,202936_s_at	6.09657	6.192875	6.348655	11.42045	11.5977	11.54095
SOX9-AS1	1564466_at,230419_at	4.128565	4.184205	4.11827	4.803835	4.490125	4.617115
SP1	1553685_s_at,214732_at,224754_at,224760_at	8.4663475	8.6685975	8.448875	8.7777925	8.6086175	8.5955075
SP100	202863_at,202864_s_at,210218_s_at,210219_at,210985_s_at,237426_at	5.64391333333333	5.627675	5.59880833333333	7.44293666666667	7.41091	7.30524
SP110	208012_x_at,208392_x_at,209761_s_at,209762_x_at,223980_s_at	6.56737	6.573196	6.642186	7.44742	7.400534	7.470404
SP140	207777_s_at	4.29394	4.1455	4.10578	4.41999	4.67587	4.56969
SP140L	1565588_at,214791_at,223934_at	5.67584666666667	5.82211666666667	5.74681666666667	5.88927666666667	5.83659	5.80534
SP2	204367_at,211736_at,237795_s_at	6.02084666666667	6.08442333333333	6.09231333333333	5.87557666666667	5.86270333333333	5.98413
SP2-AS1	238953_at	7.24485	7.4172	7.23881	7.1456	6.86863	6.77459
SP3	213168_at,227537_s_at,229217_at,232529_at,238035_at	7.64801	7.5804	7.718698	7.109114	6.95901	7.103446
SP3P	216403_at	4.99418	4.80689	4.75801	4.65481	4.62072	4.58063
SP4	206663_at,236265_at	7.125205	6.889605	6.84182	6.90696	6.97507	6.984135
SP5	235845_at	6.34652	6.22703	6.32305	6.88049	6.72525	6.70314
SP6	228975_at	7.81827	7.65168	7.6727	6.58666	6.5327	6.36211
SP7	1552340_at	4.93407	4.97691	4.86332	4.80486	4.84673	5.00611
SP8	237449_at,239743_at	4.711595	4.61342	4.84102	4.61732	4.653105	4.746615
SPA17	205406_s_at	8.39512	8.47555	8.5397	9.41006	9.34886	9.35616
SPACA1	220982_s_at	5.13148	4.96595	4.93102	4.67571	4.89316	4.67055
SPACA3	243621_at	4.32464	4.6315	4.4638	4.52412	4.68593	4.67845
SPACA4	231054_at	6.06554	5.86112	5.8544	5.45721	5.6023	5.61279
SPACA6	227992_s_at,232093_at	4.96014	4.86345	5.169955	5.13399	4.87533	5.057215
SPACA7	231405_at	4.08481	4.0504	4.08383	3.82708	3.98798	4.07102
SPACA9	220050_at,239222_at	5.61531	5.71528	5.67847	5.47584	5.634935	5.64542
SPAG1	210117_at	9.65801	9.54329	9.60684	9.73892	9.61788	9.78292
SPAG11A	210884_s_at	5.41985	5.40928	5.59483	5.28012	5.33036	5.39352
SPAG11A///SPAG11B	1553579_a_at,1553582_a_at,207271_x_at,211381_x_at	4.3502725	4.41401	4.3723225	4.195255	4.1674625	4.1871325
SPAG16	1560174_at,219109_at,240898_at	4.04152	4.05212333333333	4.09034333333333	5.79543333333333	5.66047666666667	5.71843
SPAG17	233516_s_at	4.67123	4.52701	4.36733	4.51622	4.20737	4.55884
SPAG4	219888_at	6.49015	6.46739	6.18876	8.7658	8.555	8.59981
SPAG5	203145_at	10.0992	10.1128	10.144	10.1941	9.89574	9.88261
SPAG5-AS1	231541_s_at,231542_at	5.323865	5.303305	5.211955	5.328015	5.441405	5.34494
SPAG6	210032_s_at,210033_s_at	4.65682	4.63477	4.58833	4.52538	4.52579	4.546585
SPAG7	200053_at	10.4148	10.457	10.4506	10.2144	10.0328	10.0582
SPAG8	206815_at,206816_s_at	4.39756	4.654695	4.79648	4.608715	4.57295	4.535105
SPAG9	1554543_at,206748_s_at,212468_at,212470_at,225339_at	8.059494	8.275844	8.275324	8.618098	8.770574	8.450926
SPAM1	210536_s_at,216972_at,216989_at	4.36512666666667	4.30854666666667	4.31788666666667	4.11743666666667	4.34642	4.25861333333333
SPANXA2-OT1	1564491_at	4.92141	4.73418	4.81529	4.55761	4.73758	4.71328
SPANXA2///SPANXA1	224032_x_at	5.29345	5.2555	5.2729	5.37672	5.64135	5.39002
SPANXA2///SPANXB1///SPANXC///SPANXA1	220922_s_at	5.67239	5.68296	5.50628	5.88873	6.12483	6.19856
SPANXA2///SPANXC///SPANXA1	220217_x_at	5.4195	5.38412	5.59781	5.3548	5.70843	5.52926
SPANXB1	220921_at	4.0121	4.03934	4.2084	4.6894	4.35901	4.753
SPARC	200665_s_at,212667_at	4.174115	4.21339	4.471995	10.134515	10.22208	10.215335
SPARCL1	200795_at	5.38793	5.13711	5.42634	4.24715	4.42113	4.47157
SPAST	207724_s_at,209748_at	8.91448	9.03203	8.82828	7.760205	7.61596	7.66616
SPATA1	221057_at	3.54244	3.69839	3.60866	4.4276	4.17694	4.15471
SPATA12	237807_at	4.65158	4.36666	4.73374	4.30714	4.36317	4.54703
SPATA13	1556601_a_at,1557470_at,1562770_at,225564_at	6.8596925	6.78053	6.759865	5.7022475	5.62336	5.642305
SPATA16	223876_at	5.30806	5.3558	5.56318	5.08642	5.27347	5.28672
SPATA17	1552269_at,230763_at	8.321775	8.247065	8.17983	4.763065	4.54562	4.62041
SPATA18	229331_at,230723_at	6.667575	6.498645	6.401385	4.89466	4.992095	4.80312
SPATA19	1559138_a_at,237662_at	4.91292	4.83038	4.943165	4.82809	4.96542	4.788445
SPATA2	204433_s_at,204434_at	9.33201	9.32592	9.2551	8.041465	8.239995	8.258575
SPATA20	218164_at	10.8382	10.8015	10.7215	9.92613	10.3421	10.3623
SPATA21	1570241_at,1570242_x_at	5.6467	5.770115	5.806245	5.722565	5.63953	5.743395
SPATA22	1558667_at,1558668_s_at,231114_at	4.02361333333333	4.0261	4.06777333333333	3.98762333333333	3.87917666666667	3.92338333333333
SPATA24	1558641_at,238027_at	6.82343	6.8356	6.866445	6.85341	7.047205	6.9449
SPATA25	1553752_at	4.22866	4.28439	4.35238	4.23894	4.39148	4.2532
SPATA2L	214965_at	9.70365	9.74333	9.61287	7.97398	8.10514	8.08728
SPATA3	240340_at	5.33751	5.12448	5.39367	5.32654	5.12976	5.04747
SPATA3-AS1	240590_at	4.9942	5.02562	5.16149	5.11412	5.39984	5.04609
SPATA31A5///SPATA31A3///SPATA31A1///SPATA31A6///SPATA31A7	215935_at	4.90058	4.53611	4.47995	4.39365	4.33035	4.31779
SPATA31C2	215320_at	3.6655	3.88064	3.74441	3.67972	3.80885	3.47103
SPATA31D1///SPATA31D3///SPATA31D4	237378_at	6.16417	6.25095	6.1871	5.78995	6.17562	6.18342
SPATA31E1	1559559_at,1563868_a_at	4.618815	4.359705	4.49104	4.503045	4.40975	4.44381
SPATA32	1553803_at,1553804_a_at	5.844355	5.77925	5.91265	5.444125	5.68193	5.87165
SPATA33	229660_at,230811_at	6.47124	6.6803	6.64657	6.903555	7.02345	6.954415
SPATA4	231178_at	5.29345	5.01427	5.01049	5.77357	5.50622	5.61014
SPATA41	1559298_a_at	5.1616	5.05251	5.00863	4.84703	4.93717	4.90378
SPATA42	231586_at	4.13058	4.08499	4.03701	4.10057	4.18489	3.97351
SPATA45	1559390_a_at	4.38455	4.25396	4.27543	4.32765	4.82534	4.5034
SPATA5	229075_at,241546_at,242251_at	6.74909333333333	6.81602666666667	6.72799333333333	7.1339	6.99446666666667	7.00416333333333
SPATA5L1	215694_at,218933_at,222163_s_at	7.82420333333333	7.71522666666667	7.69827333333333	7.69936333333333	7.78646	7.86003333333333
SPATA6	220298_s_at,220299_at,238459_x_at,242086_at	4.08202	4.06382	4.066665	3.94305	4.05756	3.928525
SPATA6L	1554707_at,1554708_s_at,1555079_at,220218_at,237363_at	4.22152	4.268572	4.308122	4.16825	4.261546	4.330602
SPATA7	219583_s_at,234929_s_at	6.929845	6.905845	6.844345	7.48744	6.98972	6.969515
SPATA8	231006_at	5.59301	5.45442	5.68045	5.16575	5.40874	5.42309
SPATA9	223840_s_at,223841_s_at	4.167635	4.055605	4.021115	3.79366	3.76486	3.764565
SPATC1	241512_at	4.79124	4.83361	4.84916	5.00993	4.98243	4.95272
SPATC1L	223360_at	6.90725	7.23875	6.94197	7.41253	7.73019	7.72203
SPATS1	239870_at	4.55142	4.50626	4.5967	4.51826	4.57098	4.81058
SPATS2	1570130_at,218324_s_at,222593_s_at,222594_s_at	7.9738125	8.11621	8.054305	7.0745425	7.02183	6.9795425
SPATS2L	215617_at,222154_s_at,232961_at,241812_at	6.481995	6.4453825	6.4748275	7.6463375	7.5996125	7.48606
SPC24	217183_at,235572_at	7.507285	7.550825	7.548875	7.43778	7.19317	7.332675
SPC25	209891_at	11.1209	11.0954	11.1637	10.0545	10.1051	10.1522
SPCS1	217927_at	12.5	12.4503	12.4907	12.4316	12.581	12.6161
SPCS2	201239_s_at,201240_s_at,243570_at	9.66249	9.67832	9.59271333333333	10.42043	10.3831466666667	10.36251
SPCS3	218817_at,221844_x_at,222753_s_at	9.06153	9.12741333333333	9.02751666666667	9.78828	9.76258333333333	9.75361666666667
SPDEF	213441_x_at,213442_x_at,214403_x_at,214404_x_at,220192_x_at	8.98551	9.002058	8.984946	6.753028	6.880102	6.860202
SPDL1	1559222_at,221685_s_at	8.66663	8.63824	8.491685	7.92112	7.88496	7.88965
SPDYA	238262_at	4.16482	4.13614	4.19548	4.11036	4.20712	4.21218
SPDYE2	217610_at	5.7776	5.74767	5.93231	5.76049	5.84111	5.48137
SPDYE2B///SPDYE6///SPDYE5///SPDYE2///SPDYE1	232964_at	6.08929	6.0557	6.26786	5.32662	5.39163	5.57846
SPECC1	223498_at,228900_at,244461_at	5.82253666666667	5.84402666666667	5.76744	6.82322666666667	6.68546666666667	6.65615
SPECC1L	212480_at	9.03952	8.94254	9.03224	8.97056	8.96244	8.99953
SPECC1L-ADORA2A///ADORA2A	205013_s_at	5.97028	5.86818	5.9192	5.79047	5.30105	5.52383
SPEF1	216119_s_at	5.02717	5.1717	5.10764	4.79889	5.11396	5.13239
SPEF2	1552716_at,232745_x_at,233429_at	5.50556333333333	5.45475333333333	5.44263	5.13096666666667	5.00368666666667	5.13737666666667
SPEM1	240878_at	5.24508	5.23821	5.35344	5.27466	5.4456	5.30057
SPEN	1556058_s_at,1556059_s_at,201996_s_at,201997_s_at	8.2099725	8.47238	8.3161525	8.376935	8.7630625	8.656155
SPERT	1553846_at,1553847_a_at	5.19561	4.99094	5.016265	4.967065	5.172185	5.15034
SPESP1	229352_at	8.54029	8.44399	8.56687	4.24933	4.26676	4.20198
SPG11	1559747_at,1560214_at,203513_at,232403_at,241920_x_at	6.917836	6.899082	6.8957	6.819218	6.93364	6.79715
SPG20	212526_at,216965_x_at,230775_s_at,236600_at	6.6747925	6.6121075	6.60775	7.3999175	7.4177025	7.471935
SPG20-AS1	232605_s_at	4.98335	5.01754	5.07597	4.82004	4.90316	5.24022
SPG21	215383_x_at,217827_s_at	9.71441	9.658725	9.67021	9.44772	9.500785	9.387555
SPG7	238286_at	4.23094	4.45615	4.28132	4.26271	4.40155	4.34896
SPHAR///RAB4A	203581_at,203582_s_at,206272_at	8.50561666666667	8.50514	8.36424	8.80101666666667	8.49812666666667	8.61617
SPHK1	219257_s_at	8.53333	8.67264	8.47543	9.32746	9.68649	9.68195
SPHK2	209857_s_at,40273_at	7.091255	7.17097	7.06799	6.84229	7.120305	7.178025
SPHKAP	228509_at	4.57306	4.48339	4.34419	4.427	4.61866	4.52417
SPI1	205312_at	5.20294	5.05975	5.20575	5.11675	5.04005	5.16552
SPIB	205861_at,232739_at	4.739365	4.789345	4.703595	4.640275	4.859515	4.839685
SPIC	1553851_at	3.84855	3.77516	3.83041	3.71394	3.88651	3.73681
SPICE1	215094_at,234995_at	7.03361	6.81232	6.832115	6.00667	5.80458	5.883405
SPIDR	212523_s_at,213003_s_at,228325_at,236284_at	5.494485	5.4488625	5.5114475	5.38276	5.48873	5.4338925
SPIN1	217813_s_at,222431_at	10.75877	11.007085	11.09355	10.583055	10.98635	10.81772
SPIN2A	207841_at	4.8732	4.81945	5.00822	4.60447	4.46915	4.58147
SPIN2B///SPIN2A	211704_s_at	8.99911	8.96079	9.07817	8.99148	8.85443	8.89458
SPIN3	1554098_at,1554099_a_at,1555882_at,1555883_s_at	7.17208	7.1962125	6.994375	7.2942175	6.9629175	7.0155825
SPIN4	228654_at	10.8828	10.7718	10.7894	10.9772	10.8398	11.0186
SPINK1	206239_s_at	4.32632	4.43913	4.1497	4.24911	4.54881	4.27571
SPINK13	233340_at	5.26346	5.06762	5.2863	4.93947	5.22702	5.1166
SPINK2	206310_at	5.38002	5.09549	5.55831	5.16902	5.32644	5.31855
SPINK4	207214_at	6.19624	6.20742	6.10688	5.18504	5.47081	5.50444
SPINK5	205185_at	5.71486	5.43136	5.51212	5.05911	5.52246	5.21284
SPINK6	1553973_a_at	5.01069	4.99511	5.09653	5.17071	5.10404	5.17414
SPINK7	223720_at	4.44127	4.22302	4.20008	4.47264	4.27462	4.39044
SPINT1	202826_at,235546_at	8.677785	8.65662	8.585595	5.453555	5.672635	5.771095
SPINT2	210715_s_at	12.6643	12.6987	12.5376	11.8722	11.6729	11.7294
SPINT3	215503_at	4.37411	4.65434	4.67061	4.31102	4.64195	4.50624
SPIRE1	1554807_a_at,1559517_a_at,224995_at,225018_at	8.1981375	8.2025675	8.153645	9.0788125	8.956175	8.9202875
SPIRE2	1568916_at,1569723_a_at,227706_at,243594_x_at	6.3910725	6.44704	6.358755	5.7700725	5.7644575	5.842145
SPN	1568964_x_at,206056_x_at,206057_x_at,216980_s_at,216981_x_at	5.982634	6.002838	6.161766	6.086746	6.041372	6.041662
SPNS1	223173_at	8.46273	8.50191	8.25159	7.53005	7.65802	7.72062
SPNS2	225671_at	6.80757	7.04231	6.93479	6.63866	6.85532	6.89829
SPNS3	235900_at	4.99648	4.72871	4.88807	5.57138	5.68596	5.61053
SPO11	222259_s_at	4.9017	4.74462	4.98265	4.77724	4.7735	4.77418
SPOCD1	1562415_a_at,235417_at	5.160295	5.11232	5.18054	7.5974	7.45829	7.59411
SPOCK1	202363_at	5.17703	4.98475	5.1763	8.4246	8.11962	8.18816
SPOCK2	202523_s_at,202524_s_at	5.685985	5.613835	5.799505	5.478765	5.436035	5.61113
SPOCK3	1554418_s_at,206433_s_at,206434_at,235342_at	4.2352525	4.32981	4.2521725	4.18706	4.315145	4.2662025
SPON1	209436_at,209437_s_at,213993_at,213994_s_at,224488_s_at	4.721462	4.577154	4.651944	4.624764	4.564512	4.639606
SPOP	204640_s_at,208927_at,238923_at	9.34674666666667	9.45796666666667	9.35774	9.09873333333333	9.14214	9.13479666666667
SPOPL	225658_at,225659_at	10.660515	10.6946	10.631815	8.94066	8.785745	8.762315
SPOUT1	218565_at,222674_at	8.43781	8.76143	8.36227	8.12691	7.82006	8.07447
SPP1	1568574_x_at,209875_s_at	4.19904	4.272335	4.087765	4.06568	4.252225	4.042095
SPP2	214478_at	5.83066	5.75832	5.76522	5.74608	5.83565	6.01946
SPPL2A	226353_at,227682_at,228478_at	11.6018333333333	11.6361666666667	11.6499333333333	9.45185333333333	9.54016	9.60648666666667
SPPL2B	210693_at,215833_s_at,225248_at,225249_at	6.263765	6.265285	6.2015225	6.5130775	6.965215	6.8389775
SPPL2C	231253_at	4.77336	4.85234	4.80166	4.92069	4.67339	4.7569
SPPL3	1554564_a_at,1554565_x_at,1566896_at,1566897_at,224638_at,224639_at,224640_at	6.59034142857143	6.5511	6.55014285714286	6.65089	6.61065714285714	6.61960571428571
SPR	203458_at	11.0225	11.0764	10.9963	10.1197	10.3324	10.333
SPRED1	226837_at,235074_at,244439_at	5.88881	6.00435	5.81499	8.16686666666667	7.94118	7.93388666666667
SPRED2	212458_at,212466_at,214026_s_at	6.31867	6.18512666666667	6.28321666666667	7.20461	7.13422333333333	7.19844666666667
SPRED3	230046_at	7.06016	6.8686	6.9388	7.93983	7.98501	7.90038
SPRN	238331_at	5.45548	5.58282	5.65974	5.51073	5.74565	5.71824
SPRNP1	235715_at	4.97746	4.96888	5.0192	4.93678	5.05337	5.04658
SPRR1A	213796_at,214549_x_at	5.395795	5.498305	5.470705	4.688025	4.71442	4.80764
SPRR1B	205064_at	5.19121	5.5107	5.32544	4.31716	4.27303	4.11177
SPRR2B	208539_x_at	5.56572	5.86477	5.40924	5.18239	5.19888	5.66499
SPRR2C	220664_at	4.59749	4.03636	4.27652	4.27655	4.19879	4.08625
SPRR2G	236119_s_at	6.31881	6.2271	6.31544	6.15567	6.3842	6.10482
SPRR3	218990_s_at,232082_x_at	5.820205	5.64074	5.636885	5.134965	5.09033	5.134125
SPRR4	1552620_at	6.76851	6.83371	6.89431	6.52327	6.85849	6.85603
SPRTN	223511_at	7.24073	7.23564	7.42079	7.40246	7.06869	7.35426
SPRY1	212558_at,230212_at	5.47189	5.303165	5.33497	7.138135	6.74591	6.97138
SPRY2	204011_at	6.99142	7.06657	7.00066	10.717	10.7767	10.766
SPRY3	232157_at	4.66104	4.37883	4.7924	4.73279	4.69713	4.77971
SPRY4	221489_s_at	5.99376	5.80643	5.82818	9.71745	9.50388	9.61926
SPRY4-IT1	1566967_at,1566968_at	5.07187	4.891905	4.953075	6.507195	6.41961	6.437655
SPRYD3	225134_at	8.54683	8.39403	8.40057	7.43787	7.65207	7.77728
SPRYD4	225616_at	8.41766	8.37667	8.27627	7.16341	7.01163	7.2248
SPRYD7	214668_at,230151_at	6.58782	6.7588	6.780685	6.50026	6.8788	6.793585
SPSB1	219677_at,226075_at	7.107915	7.083495	7.010445	6.897945	7.149875	7.210025
SPSB2	223580_at	7.42661	7.43742	7.15706	7.35881	7.24032	7.47365
SPSB3	221769_at,46256_at	8.34945	8.42344	8.34401	8.28104	8.35727	8.41653
SPSB4	229929_at	6.24747	5.9476	6.01504	5.64422	5.53277	5.66752
SPTA1	206937_at	4.64227	4.41653	4.62701	4.69277	4.44569	4.67184
SPTAN1	208611_s_at,214925_s_at,214926_at,215235_at,241150_at	7.604906	7.695002	7.553148	7.29752	7.480504	7.546234
SPTB	208416_s_at,214145_s_at	5.84181	5.94125	5.81982	5.715785	5.741045	5.790485
SPTBN1	200671_s_at,200672_x_at,212071_s_at,213914_s_at,214856_at,215918_s_at,226342_at,226765_at,228246_s_at,230540_at,242220_at	6.36502181818182	6.33266909090909	6.35225545454545	6.88132818181818	6.67974909090909	6.66555272727273
SPTBN2	205155_s_at	7.80982	8.13001	7.84046	5.81349	6.11114	6.17716
SPTBN4	220185_at,224144_at,224145_s_at,224297_s_at,224551_s_at	5.88739	5.812368	5.873358	5.708492	5.746422	5.707286
SPTBN5	220067_at	5.57958	5.60764	5.73437	6.26802	5.87769	5.95655
SPTLC1	1554053_at,202277_at,202278_s_at	9.43579666666667	9.51375333333333	9.42120666666667	9.69863	9.43250333333333	9.41184666666667
SPTLC2	203127_s_at,203128_at,216202_s_at,216203_at,225095_at	7.864826	7.91593	7.915304	7.92571	7.80313	7.694492
SPTLC3	220456_at,227752_at,236201_at	4.21478666666667	4.23110333333333	4.30453	5.86511	5.65907666666667	5.55515333333333
SPTSSA	212460_at,213508_at	11.6367	11.63555	11.65555	10.119765	9.891455	9.917265
SPTSSB	238702_at	9.59598	9.54826	9.78293	5.14072	5.32704	4.90586
SPTY2D1	229594_at,235440_at	8.356535	8.468345	8.48167	8.41387	8.28474	8.28088
SPTY2D1-AS1	1558262_at,231404_at	5.26687	5.272715	5.187505	5.121225	5.01228	5.196925
SPX	221067_s_at,229778_at	4.64451	4.603795	4.732145	5.72058	5.435435	5.65808
SPZ1	224167_at	3.63288	3.68163	3.6297	3.79265	3.75514	3.76777
SQLE	1557352_at,209218_at,213562_s_at,213577_at	9.7705925	9.9813825	9.9234	7.0899175	7.11368	7.01336
SQRDL	217995_at	10.0298	9.97146	9.98689	9.76875	9.52226	9.60079
SQSTM1	201471_s_at,213112_s_at,239004_at,242568_s_at,244804_at	7.0658	7.146932	7.083058	7.431704	7.508414	7.479214
SRA1	224130_s_at,224864_at	10.163685	10.13058	10.077925	9.55692	9.400965	9.54285
SRBD1	219055_at	9.8082	9.77335	9.73584	9.14118	8.77172	8.8131
SRC	1558210_at,1558211_s_at,1565080_at,1565082_x_at,213324_at,221281_at,221284_s_at	5.31724714285714	5.20817428571429	5.25249428571429	5.49513	5.80429714285714	5.69928142857143
SRCAP	1552630_a_at,1569138_a_at,212275_s_at,215053_at	6.5130025	6.686705	6.40634	6.1365525	6.141595	6.2861175
SRCIN1	1554759_at,232547_at,236838_at	5.7252	5.65631	5.74275666666667	5.2654	5.33459666666667	5.22182333333333
SRD5A1	204675_at,210959_s_at,211056_s_at	9.93696333333333	9.95312333333333	9.886	8.21225333333333	8.1399	8.14348
SRD5A2	206938_at	5.25174	5.29393	5.3307	5.23159	5.25844	5.13403
SRD5A3	218800_at,222750_s_at,243444_at	7.57636	7.52993666666667	7.52515333333333	5.94562333333333	6.00137333333333	5.95985
SRD5A3-AS1	1568615_a_at	4.01705	3.9164	4.05395	3.85229	3.89543	3.81724
SREBF1	1558875_at,202308_at	8.556615	8.832635	8.588165	7.61784	7.95299	7.98361
SREBF2	201247_at,201248_s_at,242748_at	8.10162666666667	8.10588	8.06595666666667	7.89286	7.96131	7.93833666666667
SREK1	1568783_at,212721_at,235611_at,238781_at,242184_s_at,242185_at,243361_at,244287_at	6.2427775	6.2733675	6.251125	6.4038825	6.43197375	6.3418225
SREK1IP1	1553581_s_at,217608_at,227288_at,235390_at	8.23013	8.2674625	8.2807	8.557085	8.4512425	8.48515
SRF	202400_s_at,202401_s_at	7.395115	7.486655	7.263445	7.91696	7.97618	8.03278
SRFBP1	241734_at	8.31202	8.45492	8.62722	8.69577	8.78152	8.81941
SRGAP1	1554473_at,1555875_at,1555876_at,1569269_s_at,227484_at,233888_s_at	6.76991166666667	7.00292333333333	6.90729833333333	7.12406166666667	7.26472833333333	7.28133
SRGAP2	1556202_at,1556203_a_at	4.97335	5.500055	5.51745	5.113555	6.067855	5.871665
SRGAP2C	228628_at	8.30372	8.72894	8.75313	9.57691	10.2516	10.0229
